k,description_short,cluster_kmeans,cluster_agg,log_world_import,median_world_demand_growth,median_global_demand_log,log_n_markets,mean_market_penetration,opportunity_rate,world_import_slope
071331,"Vegetables, leguminous: beans of the species vigna mungo (l.",0,0,21.570436511228806,-0.00317071045024675,14.049881772344456,5.429345628954441,2.7759487873919484e-08,0.20154185022026433,-0.023070804702591777
071332,"Vegetables, leguminous: small red (adzuki) beans (phaseolus ",0,0,19.41438238997683,0.07512189309460127,11.914549243838664,5.429345628954441,4.405570655569763e-07,0.20099118942731278,0.07077702431946763
071333,"Vegetables, leguminous: kidney beans, including white pea be",0,0,22.005861932811413,0.013273357385668372,14.483228413587717,5.429345628954441,1.280184521592996e-06,0.19823788546255505,-0.018292695023131095
071334,"Vegetables, leguminous: bambara beans (Vigna subterranea or ",0,0,15.833430901140076,-0.19295160757431506,8.218734052039736,5.429345628954441,0.0,0.2026431718061674,-0.09295272282549243
071335,"Vegetables, leguminous: cow peas (Vigna unguiculata), shelle",0,0,18.83578953059375,0.020180580175576557,11.38512547846437,5.429345628954441,0.0,0.2026431718061674,0.09733860663627862
071339,"Vegetables, leguminous: n.e.c. in item no. 0713.3, shelled, ",0,0,20.69850338734877,0.00818805008858714,13.206491959793517,5.429345628954441,2.525876204483606e-07,0.20209251101321585,0.029300768643386037
071340,"Vegetables, leguminous: lentils, shelled, whether or not ski",2,2,22.162547947603183,0.03976963009044343,14.542485515246376,5.429345628954441,0.00047498521144159186,0.19823788546255505,0.03503870424255424
071350,"Vegetables, leguminous: broad beans (vicia faba var. major) ",0,0,20.55948830348709,0.06277543110489658,13.034214535975018,5.429345628954441,4.952379791071803e-05,0.197136563876652,0.03757312170200072
071360,"Vegetables, leguminous: pigeon peas (Cajanus cajan), shelled",0,0,20.322269032031084,0.3007493816188206,12.731739656901144,5.429345628954441,4.000371254365364e-10,0.20209251101321585,0.06926115537690292
071390,"Vegetables, leguminous: n.e.c. in heading no. 0713, shelled,",0,0,20.495872839856943,-0.02652415621586396,12.966030693633822,5.429345628954441,2.4513830888524243e-06,0.20099118942731278,-0.07069766423797154
071410,"Vegetable roots and tubers: manioc (cassava), with high star",0,0,22.079645166504157,0.017354043460303448,14.616549902095148,5.429345628954441,0.0,0.2026431718061674,-0.06200608477818595
071420,"Vegetable roots and tubers: sweet potatoes, with high starch",0,0,20.54079691326009,0.1800037452704204,13.021171476291675,5.429345628954441,1.5696651822472048e-06,0.19768722466960353,0.17877191944299198
071430,Vegetable roots and tubers: yams (Dioscorea spp.) with high ,0,0,19.432578286526095,0.025736764352095265,11.974283272092386,5.429345628954441,1.444748415118996e-08,0.20154185022026433,0.04490126967017126
071440,Vegetable roots and tubers: taro (Colocasia spp.) with high ,0,0,19.271616780194478,0.04043235068577522,11.70505657862019,5.429345628954441,0.0,0.2026431718061674,0.05433482482020097
071450,Vegetable roots and tubers: yautia (Xanthosoma spp.) with hi,0,0,17.222951008851492,0.07629671590326881,9.761684008759135,5.429345628954441,0.0,0.2026431718061674,0.09055744243823764
071490,"Vegetable roots and tubers: arrowroot, salep, Jerusalem arti",0,0,19.47598959908377,0.005190443624831342,11.997084474113773,5.429345628954441,1.1244818732517322e-06,0.20154185022026433,-0.02112874361191109
080111,"Nuts, edible: coconuts, desiccated",0,0,21.01735966200091,-0.04692833051428408,13.509620101099443,5.429345628954441,0.0,0.2026431718061674,0.050590346695097335
080112,"Nuts, edible: coconuts, in the inner shell (endocarp)",0,0,19.585548713647885,0.22214481744197734,11.947703156683001,5.429345628954441,0.0,0.2026431718061674,0.23265166346510432
080119,"Nuts, edible: coconuts, fresh or dried, other than desiccate",0,0,20.214299409841058,0.09397298512992847,12.733401300353691,5.429345628954441,2.112883102263304e-06,0.20154185022026433,0.10583278788590252
080121,"Nuts, edible: brazil nuts, fresh or dried, in shell",0,0,17.754973029990975,-0.08251511094285618,10.242894984787352,5.429345628954441,0.0,0.2026431718061674,-0.07967111247810765
080122,"Nuts, edible: brazil nuts, fresh or dried, shelled",0,0,20.140014961714712,0.012478193831931939,12.64760678612647,5.429345628954441,0.0,0.2026431718061674,0.0647022904979767
080131,"Nuts, edible: cashew nuts, fresh or dried, in shell",0,0,22.248639004442623,0.0894024513021009,14.811321469286842,5.429345628954441,3.564424526021355e-08,0.20209251101321585,0.23548981223308593
080132,"Nuts, edible: cashew nuts, fresh or dried, shelled",0,0,22.67147847152064,0.09298322379262403,15.172318410713618,5.429345628954441,7.935357778592534e-10,0.20209251101321585,0.0921377330496605
080211,"Nuts, edible: almonds, fresh or dried, in shell",0,0,21.564549888030296,0.0427753443377028,14.097096602613474,5.429345628954441,6.156602874056757e-07,0.20209251101321585,0.06435282020943325
080212,"Nuts, edible: almonds, fresh or dried, shelled",0,0,22.950038717342412,0.07571895137256024,15.468007056841687,5.429345628954441,0.00023031725852118247,0.20044052863436124,0.03871602346196164
080221,"Nuts, edible: hazelnuts or filberts (corylus spp.), fresh or",0,0,19.48652200360799,-0.07027172274983934,11.97712389428671,5.429345628954441,0.0,0.2026431718061674,-0.08046107902035167
080222,"Nuts, edible: hazelnuts or filberts (corylus spp.), fresh or",0,0,21.875446375651773,0.022043649170391255,14.358306469606045,5.429345628954441,0.0,0.2026431718061674,0.00997019712915623
080231,"Nuts, edible: walnuts, fresh or dried, in shell",0,0,21.43674585304524,0.09304093055818752,13.913460470945562,5.429345628954441,3.6967375048597556e-06,0.20099118942731278,0.06539568530798892
080232,"Nuts, edible: walnuts, fresh or dried, shelled",0,0,21.86149685660268,0.008332963779284053,14.37580142009153,5.429345628954441,0.0,0.2026431718061674,0.0165044323764108
080241,"Nuts, edible: chestnuts (Castanea spp.), fresh or dried, in ",3,3,20.1034196098123,0.055562989909759164,12.602635490324795,5.429345628954441,0.001627859320147597,0.19383259911894274,0.010642920117438589
080242,"Nuts, edible: chestnuts (Castanea spp.), fresh or dried, she",2,2,18.457682249089853,-0.016261787852450915,10.937599698342366,5.429345628954441,0.0005510384124056144,0.20209251101321585,0.00011196434856482658
080251,"Nuts, edible: pistachios, fresh or dried, in shell",0,0,22.310147570237028,0.019926826621885607,14.828259286624792,5.429345628954441,1.7659733068519594e-09,0.2026431718061674,0.043146974981483656
080252,"Nuts, edible: pistachios, fresh or dried, shelled",0,0,20.800623554683934,0.1025259196203746,13.360307425613353,5.429345628954441,0.0,0.2026431718061674,0.09341540702816412
080261,"Nuts, edible: macadamia, fresh or dried, in shell",0,0,19.866222664243587,0.14936070065994134,12.43523755871982,5.429345628954441,0.0,0.2026431718061674,0.12321932741194919
080262,"Nuts, edible: macadamia, fresh or dried, shelled",0,0,20.541325228824295,0.11142515901669059,13.026860527495032,5.429345628954441,0.0,0.2026431718061674,0.10695725838036096
080270,"Nuts, edible: kola nuts (Cola spp.), fresh or dried, whether",0,0,16.962791410644595,0.03568814280621413,9.53353630281049,5.429345628954441,0.0,0.30231277533039647,0.14017926239701411
080280,"Nuts, edible: areca nuts, fresh or dried, whether or not she",0,0,20.225941641381073,0.030571509689959364,12.762691873531974,5.429345628954441,0.0,0.2026431718061674,0.08253003132567577
080290,"Nuts, edible: n.e.c. in heading no. 0801 and 0802, fresh or ",0,0,21.796077306214723,0.03504415750771206,14.255992888624736,5.429345628954441,1.8140093354291385e-05,0.19658590308370044,0.011088344932406433
080310,"Fruit, edible: plantains, fresh or dried",0,0,21.528877815863762,0.05525490652297482,14.04328379818735,5.429345628954441,2.63731006624912e-08,0.2026431718061674,0.08400343497137361
080390,"Fruit, edible: bananas, other than plantains, fresh or dried",0,0,23.830449948691445,0.02363065032201639,16.316925330368633,5.429345628954441,4.0394097405966294e-10,0.20209251101321585,0.03173495725335512
080410,"Fruit, edible: dates, fresh or dried",3,3,21.721601003533074,0.11763200282833719,14.202761169072202,5.429345628954441,0.021755864785497285,0.04790748898678414,0.1072498641225129
080420,"Fruit, edible: figs, fresh or dried",2,2,20.73726551308087,0.028779154986734223,13.240641166851134,5.429345628954441,0.00043734355305132883,0.17951541850220265,0.06991776631130336
080430,"Fruit, edible: pineapples, fresh or dried",0,0,22.14781961359652,0.015024405515731698,14.631473772573857,5.429345628954441,9.357234821829017e-10,0.20209251101321585,0.024264814513405928
080440,"Fruit, edible: avocados, fresh or dried",0,0,22.813551160688558,0.18407780454299372,15.252251820269105,5.429345628954441,1.868202915903831e-07,0.20099118942731278,0.16617536779419012
080450,"Fruit, edible: guavas, mangoes and mangosteens, fresh or dri",0,0,22.331140725425744,0.10129996869881219,14.744816827005305,5.429345628954441,4.23432150873878e-08,0.20044052863436124,0.0963786462251692
080510,"Fruit, edible: oranges, fresh or dried",0,0,22.97491362371476,0.03478587169623626,15.467545892566713,5.429345628954441,5.127665015897059e-07,0.1921806167400881,0.01937961022908997
080520,"Fruit, edible: mandarins (including tangerines and satsumas)",0,0,22.859441321249694,0.0066330303137889235,15.353466032539597,5.429345628954441,8.90746866921126e-06,0.19548458149779735,0.004552633783277431
080540,"Fruit, edible: grapefruit, including pomelos, fresh or dried",0,0,21.282282033383915,0.03122233579558331,13.790007350850725,5.429345628954441,4.206566428776151e-07,0.20044052863436124,0.006443181207902733
080550,"Fruit, edible: lemons (Citrus limon, Citrus limonum), limes ",0,0,22.472261597560127,0.046468899514130246,14.997546479712046,5.429345628954441,2.8160710311015733e-06,0.1905286343612335,0.07251351575544328
080590,"Fruit, edible: citrus fruit n.e.c. in heading no. 0805, fres",0,0,19.151624993866445,0.02724828393797485,11.543517690185446,5.429345628954441,5.66799052476643e-07,0.19768722466960353,0.0620238801916486
080610,"Fruit, edible: grapes, fresh",0,0,23.465198632970957,0.03275155592437573,15.94398376686232,5.429345628954441,1.0294159240863262e-06,0.19548458149779735,0.025603697587152075
080620,"Fruit, edible: grapes, dried",0,0,21.931847207616293,0.010784950191341403,14.41878627708005,5.429345628954441,5.8604042437965736e-05,0.1987885462555066,-0.0036023160242938126
080711,"Fruit, edible: watermelons, fresh",0,0,21.79220320350724,0.054890954964174066,14.243061294836373,5.429345628954441,4.756545749192424e-06,0.1883259911894273,0.07080260389561352
080719,"Fruit, edible: melons, other than watermelons, fresh",0,0,21.870865486788233,0.016026148798224726,14.375453227325302,5.429345628954441,1.9686848965590913e-05,0.18777533039647576,0.014004057771598119
080720,"Fruit, edible: papaws (papayas), fresh",0,0,20.142744395098678,0.020409753738924175,12.642384418057594,5.429345628954441,1.1074612063148791e-07,0.20099118942731278,0.04936594195418613
080810,"Fruit, edible: apples, fresh",0,0,23.366136649064998,-0.00178008990896239,15.86321250895287,5.429345628954441,2.0451510543447363e-05,0.19658590308370044,0.0019627886740117154
080830,"Fruit, edible: pears, fresh",0,0,22.289496352351893,-0.006665022743452764,14.786501054569875,5.429345628954441,2.0931465954638382e-05,0.19768722466960353,-0.009198684173914515
080840,"Fruit, edible: quinces, fresh",0,0,17.643243283149662,-0.0018815239910640602,10.137215040736692,5.429345628954441,0.0001321962619645783,0.20099118942731278,0.02095362646065201
080910,"Fruit, edible: apricots, fresh",0,0,20.58666218244043,-0.00031295215264914855,13.082251526429316,5.429345628954441,3.2377730619708736e-06,0.19548458149779735,-0.0032407463472261533
080921,"Fruit, edible: sour cherries (Prunus cerasus), fresh",0,0,19.18165543386384,0.008599834925626881,11.665457002168267,5.429345628954441,2.3535501195593744e-06,0.20044052863436124,0.031230341246432588
080929,"Fruit, edible: cherries, other than sour cherries (Prunus ce",0,0,22.23338291344618,0.07173793537025075,14.624289217568517,5.429345628954441,8.302175672443136e-06,0.19823788546255505,0.1327414827235305
080930,"Fruit, edible: peaches, including nectarines, fresh",0,0,22.213377519172862,-0.005004025899755682,14.702995152730896,5.429345628954441,2.1220991282065076e-05,0.19548458149779735,-0.007282944258325107
080940,"Fruit, edible: plums and sloes, fresh",0,0,21.225805041955358,0.028165698962220542,13.72175631707432,5.429345628954441,2.296577313913847e-06,0.197136563876652,0.017972956092504305
081010,"Fruit, edible: strawberries, fresh",0,0,22.312202977115234,0.01469700388461348,14.771369523603251,5.429345628954441,1.5000729459686593e-05,0.191079295154185,0.029685172942753572
081020,"Fruit, edible: raspberries, blackberries, mulberries, and lo",0,0,21.751246899280844,0.11611861839967696,14.1846366200704,5.429345628954441,6.491884658921953e-07,0.20044052863436124,0.12612758500500917
081030,"Fruit, edible: black, white or red currants and gooseberries",0,0,18.620557823903198,0.03664116091370895,11.005083037363615,5.429345628954441,7.553752776262236e-06,0.1998898678414097,0.08157134967355346
081040,"Fruit, edible: cranberries, bilberries and other fruits of t",0,0,22.176407027891194,0.1352656926715714,14.583311112069556,5.429345628954441,2.0486773360916904e-06,0.20044052863436124,0.1518250463990536
081050,"Fruit, edible: kiwifruit, fresh",0,0,22.280505930804587,0.050676871695114256,14.719368497391569,5.429345628954441,2.5054595903192465e-07,0.20209251101321585,0.06296869113990589
081060,"Fruit, edible: durians, fresh",0,0,21.6738098855862,0.2552385028101608,14.08338987939889,5.429345628954441,0.0,0.2026431718061674,0.20204388659004913
081070,"Fruit, edible: persimmons, fresh",2,2,20.620661455311634,-0.0027940857089907567,13.086395066143037,5.429345628954441,0.0005506633420306828,0.20154185022026433,0.03690266346443841
081090,"Fruit, edible: fruits n.e.c. in heading no. 0801 to 0810, fr",0,0,22.504298250227023,0.03819952050726638,14.867408456444227,5.429345628954441,4.090240763738883e-06,0.1883259911894273,0.0938055441535315
081110,"Fruit, edible: strawberries, uncooked or cooked by steaming ",2,0,21.33666654041779,0.005797142498302321,13.78875547905815,5.429345628954441,0.0003185964262232315,0.20209251101321585,0.028801872652817237
081120,"Fruit, edible: raspberries, blackberries, mulberries, loganb",0,0,21.313829020324018,-0.0007335971972309285,13.80253036219541,5.429345628954441,4.1233472100551906e-05,0.20209251101321585,0.012962061109573784
081190,"Fruit, edible: fruit and nuts n.e.c. in heading no. 0811, un",0,0,22.270120525467018,0.023555208988296217,14.719189842036592,5.429345628954441,6.725629403479366e-05,0.20044052863436124,0.03755703401084206
081210,"Fruit, edible: cherries, provisionally preserved, but unsuit",0,0,18.945977918556448,0.013524361258337558,11.45185536421798,5.429345628954441,1.4769902093004461e-06,0.20209251101321585,0.011245238922482838
081290,"Fruit, edible: fruit and nuts n.e.c. in heading no. 0812, pr",0,0,19.287892167083026,0.023727092504398528,11.752258520515525,5.429345628954441,1.18925928233133e-09,0.20209251101321585,0.0303963092446069
081310,"Fruit, edible: apricots, dried",2,0,20.422745748379015,-0.018979113816728232,12.894164978652743,5.429345628954441,0.0005155429055708978,0.1960352422907489,-0.016759238770597717
081320,"Fruit, edible: prunes, dried",0,0,20.721709391835898,-0.008764614961031036,13.19382910623651,5.429345628954441,1.736173476835436e-06,0.19823788546255505,-0.020355219580102193
081330,"Fruit, edible: apples, dried",0,0,19.617355039654615,0.013212480900885004,12.084865944547012,5.429345628954441,4.080047814389333e-05,0.2026431718061674,0.020571581857093218
081340,"Fruit, edible: fruit n.e.c. in heading no. 0812, dried",0,0,21.17300382760432,0.03837870658539033,13.6991082032824,5.429345628954441,4.134606885007785e-05,0.19768722466960353,0.053129954303505436
081350,"Nuts, edible: mixtures of nuts or dried fruits of chapter 08",0,0,20.325735594295942,-0.004035775583732637,12.844457124370491,5.429345628954441,0.00017743321345880823,0.19823788546255505,0.020277297654008822
081400,"Peel: of citrus fruit or melons (including watermelons), fre",2,2,19.084192911193476,0.012323812411882518,11.594654645645564,5.429345628954441,0.0005506607929515419,0.2026431718061674,0.009752342304797199
090111,Coffee: not roasted or decaffeinated,0,0,24.33706503813071,-0.03228019226648843,16.821138271507593,5.429345628954441,5.3636005603786255e-06,0.1998898678414097,-0.01604749215754459
090112,"Coffee: decaffeinated, not roasted",0,0,21.107440729274575,-0.06459208128894439,13.591806727731225,5.429345628954441,1.5510158897481387e-07,0.20099118942731278,-0.03959824526071998
090121,"Coffee: roasted, not decaffeinated",0,0,23.540265960779,0.019173931365039087,16.034475964426097,5.429345628954441,1.737383995817225e-05,0.1921806167400881,0.033637026277254164
090122,"Coffee: roasted, decaffeinated",0,0,20.745909852409472,0.008686163566165472,13.233164884451458,5.429345628954441,3.649829947745746e-06,0.20099118942731278,0.01662964852572244
090190,"Coffee: husks and skins, coffee substitutes containing coffe",2,2,19.381824972686807,0.011243971733315705,11.874985585487899,5.429345628954441,0.0007067474113643412,0.19548458149779735,0.032172459628857494
090210,"Tea, green: (not fermented), in immediate packings of a cont",0,0,21.214103057044092,0.02377790927739143,13.68694316153006,5.429345628954441,1.758997875157861e-05,0.19768722466960353,-0.003284238604657969
090220,"Tea, green: (not fermented), in immediate packings of a cont",0,0,20.991868238973304,0.07680585010513974,13.476149156814031,5.429345628954441,8.70960255574803e-06,0.20044052863436124,0.08512357551523045
090230,"Tea, black: (fermented) and partly fermented tea, in immedia",0,0,21.956108070116567,0.00045577428984955315,14.451627731169456,5.429345628954441,1.017713284641902e-06,0.20044052863436124,0.01615746543032208
090240,"Tea, black: (fermented) and partly fermented tea, in immedia",0,0,22.587583425062128,0.003950031575249646,15.08670214860571,5.429345628954441,1.031028604273217e-07,0.2026431718061674,0.03865932435986715
090300,Mate,0,0,19.6951025160719,0.006089684965150721,12.19472200049756,5.429345628954441,0.0,0.2026431718061674,0.008866080299850861
090411,"Spices: pepper (of the genus piper), neither crushed nor gro",0,0,22.04403520693863,-0.05436507909650995,14.534965170055926,5.429345628954441,1.1368128548912142e-07,0.19933920704845814,-0.05772081295924145
090412,"Spices: pepper (of the genus piper), crushed or ground",0,0,20.726243286195835,0.0012392240963399193,13.208968771141198,5.429345628954441,1.8849870064012823e-05,0.197136563876652,-0.020292578730878582
090421,"Spices: fruits of the genus Capsicum or Pimenta, dried, neit",0,0,21.29810508539049,0.12377009434581387,13.807943614386318,5.429345628954441,3.258957847139651e-07,0.20044052863436124,0.11667634279078283
090422,"Spices: fruits of the genus Capsicum or Pimenta, crushed or ",0,0,20.925116774709803,0.041065711085226275,13.417588272452413,5.429345628954441,2.288360953984174e-05,0.1960352422907489,0.048311543234579514
090510,"Spices: vanilla, neither crushed nor ground",0,0,20.962309987058234,0.45474121153796343,13.222628065859356,5.429345628954441,5.339902457912415e-06,0.20099118942731278,0.3623123049921163
090520,"Spices: vanilla, crushed or ground",0,0,18.441587366670298,0.25448617448309563,10.786912772259178,5.429345628954441,0.00010817561994589413,0.19933920704845814,0.24025394814273285
090611,"Spices: cinnamon (Cinnamomum zeylanicum Blume), neither crus",0,0,19.991887317565908,0.10971688436219695,12.419577386976831,5.429345628954441,0.0,0.2026431718061674,0.11052304663523878
090619,"Spices: cinnamon and cinnamon-tree flowers, other than cinna",0,0,19.549650450265705,0.17959416409247375,11.969901122083343,5.429345628954441,0.0,0.2026431718061674,0.15600485856300234
090620,"Spices: cinnamon and cinnamon-tree flowers, crushed or groun",0,0,19.309602175583574,0.08061169304687066,11.82312868068599,5.429345628954441,9.421097893600371e-08,0.20154185022026433,0.11551041946966656
090710,"Spices: cloves (whole fruit, cloves and stems), neither crus",0,0,20.502743892522165,-0.01982603149822304,12.917384293506583,5.429345628954441,0.0,0.2026431718061674,0.031321151006336395
090720,"Spices: cloves (whole fruit, cloves and stems), crushed or g",0,0,17.326602692934294,-0.04494740407468928,9.78961809545341,5.429345628954441,0.0,0.2026431718061674,0.0001699895778459325
090811,"Spices: nutmeg, neither crushed nor ground",0,0,19.274802753456424,-0.06572194359553002,11.660639596291261,5.429345628954441,0.0,0.2026431718061674,-0.08056632012623818
090812,"Spices: nutmeg, crushed or ground",0,0,18.799566144324952,-0.026827504983314765,11.27585227384963,5.429345628954441,0.0,0.2026431718061674,-0.0359037760188624
090821,"Spices: mace, neither crushed nor ground",0,0,18.08170483684622,0.00024709962493874027,10.505801094809918,5.429345628954441,0.0,0.2026431718061674,0.04884646424020255
090822,"Spices: mace, crushed or ground",0,0,17.410626100300068,0.005633037608534397,9.860331442296783,5.429345628954441,0.0,0.2026431718061674,-0.013865021038811704
090831,"Spices: cardamoms, neither crushed nor ground",0,0,20.64686491476317,0.14089439186354458,12.99138206292747,5.429345628954441,8.018465864025006e-10,0.20209251101321585,0.13396466299952065
090832,"Spices: cardamoms, crushed or ground",0,0,18.041138345101697,0.09171217572065071,10.284109419115127,5.429345628954441,2.490123654388697e-06,0.2026431718061674,0.10490226987255238
090921,"Spices: coriander seeds, neither crushed nor ground",0,0,19.507298224319978,-0.0010395657244775536,11.97191266530731,5.429345628954441,1.3019828568084305e-05,0.20154185022026433,0.05934047410110371
090922,"Spices: coriander seeds, crushed or ground",0,0,17.993353600041086,0.009450377708558166,10.562284579854637,5.429345628954441,8.9468480336441e-07,0.20099118942731278,0.06090585604786555
090931,"Spices: cumin seeds, neither crushed nor ground",0,0,20.303717865456033,0.14001526378221185,12.802053327752073,5.429345628954441,0.0,0.2026431718061674,0.13914942315274648
090932,"Spices: cumin seeds, crushed or ground",0,0,18.463938275937114,0.07368900742224427,10.928691226664927,5.429345628954441,1.5169354111363616e-08,0.20209251101321585,0.08589313984074891
090961,"Spices: seeds of anise, badian, caraway or fennel: juniper b",2,2,19.68020380373544,0.06743306750644429,12.187451293759633,5.429345628954441,0.0005641769547383803,0.1987885462555066,0.09649221070571468
090962,"Spices: seeds of anise, badian, caraway or fennel: juniper b",0,0,17.861119032987258,0.021349065869620598,10.302597295497154,5.429345628954441,4.4453683355672304e-05,0.20099118942731278,0.05267735814422416
091011,"Spices: ginger, neither crushed nor ground",0,0,21.078719105858106,0.04266803764852223,13.630105900676647,5.429345628954441,3.221840324192079e-07,0.20099118942731278,0.08675384039966472
091012,"Spices: ginger, crushed or ground",0,0,18.923143072133048,0.07203842864523302,11.384110719030723,5.429345628954441,8.335335402405526e-05,0.19823788546255505,0.07233077278834843
091020,Spices: saffron,0,0,20.11881361976968,0.04187278176668352,12.551377277964603,5.429345628954441,1.207020926842915e-07,0.20154185022026433,0.09144535701801362
091030,Spices: turmeric (curcuma),2,0,19.871421228577233,0.10985095063466144,12.426742445021357,5.429345628954441,0.0002753710841025822,0.20209251101321585,0.14392284207120778
091091,Spices: mixtures of 2 or more products of different headings,0,0,20.527438112457588,0.04220465706481191,13.017528774180526,5.429345628954441,3.050092446022319e-06,0.19768722466960353,0.0339999508473109
091099,Spices: n.e.c. in heading no. 0910,0,0,21.037857670755276,0.027535152872154245,13.571596901297271,5.429345628954441,3.088310424453955e-05,0.19162995594713655,0.04041657282285295
100111,"Cereals: wheat and meslin, durum wheat, seed",0,0,21.55990477925099,0.23422617456762784,13.989714928224474,5.429345628954441,3.027227905790524e-05,0.2026431718061674,0.18156281171363484
100119,"Cereals: wheat and meslin, durum wheat, other than seed",0,0,23.598812399334914,-0.032327953526304076,16.099886967349846,5.429345628954441,1.1959952836255478e-06,0.1987885462555066,0.037651908938572266
100191,"Cereals: wheat and meslin, other than durum wheat, seed",0,0,21.158933449380974,0.008850848538854095,13.476048415579854,5.429345628954441,7.454662446825311e-08,0.20209251101321585,-0.10448448974786416
100199,"Cereals: wheat and meslin, other than durum wheat, other tha",2,0,24.97062599534434,0.01316400973735321,17.452035872342325,5.429345628954441,0.00030832982213944423,0.20209251101321585,-0.017476547748146876
100210,"Cereals: rye, seed",0,0,18.67657000534371,-0.0197038170332412,11.213419715164786,5.429345628954441,0.0,0.2026431718061674,-0.02203593430528769
100290,"Cereals: rye, other than seed",0,0,20.02806597818131,0.0005687762731598767,12.495525001375766,5.429345628954441,0.0,0.2026431718061674,-0.08616409832339719
100310,"Cereals: barley, seed",0,0,19.216092331257606,0.02415091653939072,11.662166879083149,5.429345628954441,0.0,0.2026431718061674,0.007316832493293058
100390,"Cereals: barley, other than seed",0,0,23.385100482569925,0.026463707709309725,15.877711943787205,5.429345628954441,0.0,0.2026431718061674,-0.008035056069136227
100410,"Cereals: oats, seeds",0,0,18.369059169844817,0.033906298602707774,10.87525668319855,5.429345628954441,0.0,0.2026431718061674,0.02032981008044555
100490,"Cereals: oats, other than seed",0,0,21.1093402653323,0.03926084272157582,13.59098563268521,5.429345628954441,0.0,0.2026431718061674,0.0010474724999537124
100510,"Cereals: maize (corn), seed",0,0,22.583390937193727,-0.002133018398615738,14.981360770945871,5.429345628954441,0.0,0.2026431718061674,-0.03624837421573287
100590,"Cereals: maize (corn), other than seed",0,0,24.7910388048268,0.014676953887486133,17.284071489737947,5.429345628954441,7.576231189106199e-10,0.20154185022026433,0.012431675405369099
100610,Cereals: rice in the husk (paddy or rough),0,0,21.376183599197404,-0.005173438777975492,13.86385281048264,5.429345628954441,6.873963981071918e-08,0.20209251101321585,-0.012501292616610519
100620,Cereals: husked (brown) rice,0,0,21.961982266409354,0.00413516780383516,14.377720843976071,5.429345628954441,1.2207995826082359e-09,0.20209251101321585,0.04814880838725978
100630,"Cereals: rice, semi-milled or wholly milled, whether or not ",0,0,24.289495498129607,0.0149831796945179,16.811743788901836,5.429345628954441,1.2451626250765614e-06,0.1987885462555066,0.01726150742935736
100640,"Cereals: rice, broken",0,0,22.299290455568524,0.07182330202019593,14.831560039748673,5.429345628954441,2.374643229905176e-06,0.20044052863436124,0.08425490892976653
100710,"Cereals: grain sorghum, seed",0,0,19.387762418934592,-0.007455328264953431,11.829503782470624,5.429345628954441,0.0,0.2026431718061674,0.019248652927198198
100790,"Cereals: grain sorghum, other than seed",0,0,21.905227339356426,-0.05857443723549055,14.296738637966943,5.429345628954441,4.146139712480948e-07,0.20209251101321585,-0.07736309080238012
100810,Cereals: buckwheat,0,0,19.11656175276118,-0.019138331629412753,11.63084076679607,5.429345628954441,0.0,0.2026431718061674,0.04435657667721449
100821,"Cereals: millet, seed",0,0,18.0519542245304,-0.024042312666121446,10.519037856169998,5.429345628954441,0.0,0.2026431718061674,-0.01635079959150702
100829,"Cereals: millet, other than seed",0,0,19.351837602510816,0.03229022036277973,11.811871379715114,5.429345628954441,1.6696809974273557e-06,0.2026431718061674,0.040245622715514226
100830,Cereals: canary seeds,0,0,19.286281393949718,-0.054704654037668776,11.754983650149644,5.429345628954441,0.0,0.2026431718061674,-0.0490942868286371
100840,Cereals: fonio (Digitaria spp.),1,1,15.118509027395199,-0.16175134945281722,6.871186305735749,5.429345628954441,0.0,1.0,-0.40349103150517757
100850,Cereals: quinoa (Chenopodium quinoa),0,0,20.0208568406763,0.04689397514770122,12.490564456585115,5.429345628954441,0.0,0.2026431718061674,0.06637346856119172
100860,Cereals: triticale,0,0,19.365841874959415,0.0016784427306250072,11.742547239875059,5.429345628954441,0.0,0.2026431718061674,-0.04139999301557569
100890,Cereals: n.e.c. in chapter 10,2,2,19.78051901302687,-0.007568035490908176,12.221789522536131,5.429345628954441,0.00041917464571581753,0.20099118942731278,0.008334322083640034
110100,Wheat or meslin flour,2,2,22.94749216413009,0.0059229590933262966,15.448293111983567,5.429345628954441,0.0010785919300881734,0.1921806167400881,0.0016582607884206581
110220,Cereal flour: of maize (corn),0,0,20.587854277754804,0.05943428140202567,13.069222307940588,5.429345628954441,9.841250976509643e-06,0.20044052863436124,0.07365781871677525
110290,"Cereal flours: other than wheat, meslin, and maize (corn)",0,0,20.600122836150383,0.01193482933313017,13.094911200546694,5.429345628954441,1.0161945045722185e-06,0.20044052863436124,0.021600720805347483
110311,Cereal groats and meal: of wheat,3,3,20.443627731445723,0.005736668124535438,12.943431914003956,5.429345628954441,0.0046907622013625284,0.18777533039647576,0.005694535208969908
110313,Cereal groats and meal: of maize (corn),0,0,20.6552941865717,-0.006756716623287917,13.094357175633423,5.429345628954441,2.38491936369864e-05,0.19933920704845814,-0.030828204422080736
110319,Cereal groats and meal: n.e.c. in heading no. 1103,2,0,19.729800562397195,0.02216818491512984,12.215012662272526,5.429345628954441,0.0002924337092030793,0.20044052863436124,-0.0137035685847472
110320,Cereal pellets,0,0,18.96452435677913,0.05906120340699372,11.478283580897742,5.429345628954441,0.0,0.2026431718061674,-0.01813368688362772
